ID,color,x,y,z,ScaleX,ScaleY,ScaleZ
93,blue,-1920.65197503633,-3854.5766924987065,0,0.01,0.01,0
94,blue,-2194.3235367282355,-3740.9275322203725,0,0.01,0.01,0
95,blue,-2431.45002789201,-3564.071048310542,0,0.01,0.01,0
96,yellow,-2331.8490453790796,-3192.938868763224,0,0.01,0.01,0
97,yellow,-2423.0479244856588,-2908.7890805824195,0,0.01,0.01,0
98,yellow,-2489.5187058402385,-2617.24004930128,0,0.01,0.01,0
99,yellow,-2579.142630051438,-2332.2014826598793,0,0.01,0.01,0
100,yellow,-2706.0800428576817,-2061.613164794936,0,0.01,0.01,0
101,yellow,-2853.9579722055983,-1801.7290217525542,0,0.01,0.01,0
102,yellow,-3004.1583359784217,-1543.1641533581978,0,0.01,0.01,0
103,yellow,-3133.4817346629748,-1273.792084041024,0,0.01,0.01,0
104,yellow,-3203.447055395696,-984.1747246180148,0,0.01,0.01,0
105,yellow,-3171.289794220199,-688.4236531600556,0,0.01,0.01,0
106,yellow,-3054.1521101326466,-414.18457150962985,0,0.01,0.01,0
107,yellow,-2858.395628454031,-193.609043218442,0,0.01,0.01,0
108,yellow,-2564.764263982257,-165.79569162094475,0,0.01,0.01,0
109,yellow,-2272.334135381179,-227.28049827380676,0,0.01,0.01,0
110,yellow,-1983.5355927557678,-304.85222707771084,0,0.01,0.01,0
111,yellow,-1691.0849172498415,-366.59349904584076,0,0.01,0.01,0
112,yellow,-1393.0033342287402,-379.42661272673905,0,0.01,0.01,0
113,yellow,-1104.3309620230345,-306.1210448300903,0,0.01,0.01,0
114,yellow,-816.4936740998172,-225.83181793201018,0,0.01,0.01,0
115,yellow,-521.2928943368894,-178.85400356929023,0,0.01,0.01,0
116,yellow,-223.164255628717,-156.28719985191069,0,0.01,0.01,0
117,yellow,75.77200673004114,-149.2298022772933,0,0.01,0.01,0
118,yellow,374.8075784615011,-149.50122665610186,0,0.01,0.01,0
119,yellow,673.842999111875,-149.61860241620855,0,0.01,0.01,0
120,yellow,972.7770089763567,-142.41749209512804,0,0.01,0.01,0
121,yellow,1270.9846877039354,-120.78425236130145,0,0.01,0.01,0
122,yellow,1566.8207055354715,-77.74368941058177,0,0.01,0.01,0
123,yellow,1857.5787398703837,-8.356811906774375,0,0.01,0.01,0
124,yellow,2139.7332291226676,90.2602424981458,0,0.01,0.01,0
125,yellow,2408.9664969042246,219.9999445519399,0,0.01,0.01,0
126,yellow,2660.4397935812185,381.4545374694559,0,0.01,0.01,0
127,yellow,2889.6274083282565,573.2227760649345,0,0.01,0.01,0
128,yellow,3093.0538923697386,792.142908618834,0,0.01,0.01,0
129,yellow,3268.958325143063,1033.7641356609272,0,0.01,0.01,0
130,yellow,3420.0006531402396,1291.7597021905206,0,0.01,0.01,0
131,yellow,3555.4625179355908,1558.3315043105704,0,0.01,0.01,0
132,yellow,3684.2510157381257,1828.2133966962722,0,0.01,0.01,0
133,yellow,3815.30817219586,2096.991522971531,0,0.01,0.01,0
134,yellow,3960.6183900665555,2358.2426798201277,0,0.01,0.01,0
135,yellow,4142.802302361115,2594.4806863933236,0,0.01,0.01,0
136,yellow,4406.5804859573545,2716.5564279205214,0,0.01,0.01,0
137,yellow,4686.321383511637,2619.3157687574044,0,0.01,0.01,0
138,yellow,4927.108970702289,2442.872491408708,0,0.01,0.01,0
139,yellow,5131.2582826252,2224.849555067125,0,0.01,0.01,0
140,yellow,5302.323729768495,1979.7785451773595,0,0.01,0.01,0
141,yellow,5451.835349286694,1720.8473957834656,0,0.01,0.01,0
142,yellow,5594.065092420877,1457.8002997877472,0,0.01,0.01,0
143,yellow,5743.557636019051,1198.856801568892,0,0.01,0.01,0
144,yellow,5914.001766576513,953.3377946156222,0,0.01,0.01,0
145,yellow,6113.559386743603,730.8371581768524,0,0.01,0.01,0
146,yellow,6297.0793274412135,495.4440390345814,0,0.01,0.01,0
147,yellow,6435.32111733212,230.6120251878424,0,0.01,0.01,0
148,yellow,6533.381219155393,-51.61275849287365,0,0.01,0.01,0
149,yellow,6584.306601458229,-345.82895252677065,0,0.01,0.01,0
150,yellow,6557.122012162441,-641.8550458392534,0,0.01,0.01,0
151,yellow,6357.585462805389,-848.5689690192614,0,0.01,0.01,0
152,yellow,6067.457614429881,-918.8213884743183,0,0.01,0.01,0
153,yellow,5772.573951020047,-968.4074003636927,0,0.01,0.01,0
154,yellow,5484.444446476181,-1046.9997003509193,0,0.01,0.01,0
155,yellow,5225.721908978914,-1194.2494686914802,0,0.01,0.01,0
156,yellow,5008.969495149617,-1400.080937558794,0,0.01,0.01,0
157,yellow,4752.612537399318,-1548.1203045919747,0,0.01,0.01,0
158,yellow,4457.292343013145,-1589.2929226196034,0,0.01,0.01,0
159,yellow,4158.539093576407,-1579.4459451662844,0,0.01,0.01,0
160,yellow,3860.533747683097,-1554.6449084787912,0,0.01,0.01,0
161,yellow,3561.9803050042465,-1538.6687635143176,0,0.01,0.01,0
162,yellow,3263.7001090480267,-1555.241575903162,0,0.01,0.01,0
163,yellow,2973.3076799815235,-1624.7127831708276,0,0.01,0.01,0
164,yellow,2700.161876608402,-1745.5212374722141,0,0.01,0.01,0
165,yellow,2448.8313569180677,-1907.114256181994,0,0.01,0.01,0
166,yellow,2218.57868829573,-2097.715245395642,0,0.01,0.01,0
167,yellow,2005.507423911837,-2307.4468147123603,0,0.01,0.01,0
168,yellow,1804.480500667448,-2528.8013863516994,0,0.01,0.01,0
169,yellow,1610.3029707292094,-2756.2126542426727,0,0.01,0.01,0
170,yellow,1417.803480893474,-2985.0515416852586,0,0.01,0.01,0
171,yellow,1221.7506601080672,-3210.8411012157403,0,0.01,0.01,0
172,yellow,1016.5924208076973,-3428.350361447994,0,0.01,0.01,0
173,yellow,793.3777507030726,-3626.651554994228,0,0.01,0.01,0
174,yellow,505.1247231246123,-3691.821993437136,0,0.01,0.01,0
175,yellow,206.26795915895855,-3683.085034009264,0,0.01,0.01,0
176,yellow,-92.69081118836198,-3676.8305443080208,0,0.01,0.01,0
177,yellow,-391.7263586072167,-3677.1470884053015,0,0.01,0.01,0
178,yellow,-690.7610710259746,-3678.3263400842943,0,0.01,0.01,0
179,yellow,-989.769854261077,-3674.825652909016,0,0.01,0.01,0
180,yellow,-1288.4136345301088,-3660.1301874907913,0,0.01,0.01,0
181,yellow,-1585.2714201565063,-3624.941273736546,0,0.01,0.01,0
182,yellow,-1875.4096499169393,-3553.8929408531076,0,0.01,0.01,0
183,yellow,-2141.2485021416287,-3419.5642562077824,0,0.01,0.01,0
184,big_orange,470,220,0,0.01,0.01,0
185,big_orange,470,-220,0,0.01,0.01,0
186,big_orange,730,220,0,0.01,0.01,0
187,big_orange,730,-220,0,0.01,0.01,0
