ID,color,x,y,z,ScaleX,ScaleY,ScaleZ
65,blue,3131.2555905174195,-911.0107143465619,0,0.01,0.01,0
66,blue,3260.119978802906,-1180.1601325713086,0,0.01,0.01,0
67,blue,3335.991511291057,-1468.7743770106572,0,0.01,0.01,0
68,blue,3359.9894273703526,-1766.3280218762188,0,0.01,0.01,0
69,blue,3338.387090411935,-2064.134482613035,0,0.01,0.01,0
70,blue,3274.149235444399,-2355.7394296911534,0,0.01,0.01,0
71,blue,3167.1867936551353,-2634.461800776976,0,0.01,0.01,0
72,blue,3014.5639837193885,-2890.907069350554,0,0.01,0.01,0
73,blue,2812.303439622038,-3110.020536587169,0,0.01,0.01,0
74,blue,2561.2190640649105,-3270.2514698892714,0,0.01,0.01,0
75,blue,2275.3306150515114,-3354.3988038499124,0,0.01,0.01,0
76,blue,1977.98685636521,-3382.0908552461146,0,0.01,0.01,0
77,blue,1679.171692591042,-3386.5997658165243,0,0.01,0.01,0
78,blue,1380.8311148477471,-3401.631553468903,0,0.01,0.01,0
79,blue,1095.0777030930199,-3482.3795280488425,0,0.01,0.01,0
80,blue,897.6111414993525,-3700.5021082573535,0,0.01,0.01,0
81,blue,809.5088980013088,-3984.695636919619,0,0.01,0.01,0
82,blue,811.6501994073005,-4282.473623330712,0,0.01,0.01,0
83,blue,880.9529528130226,-4572.879566605035,0,0.01,0.01,0
84,blue,975.1235989778507,-4856.504185943865,0,0.01,0.01,0
85,blue,1059.8990171095948,-5142.983755405883,0,0.01,0.01,0
86,blue,1103.3505540724832,-5438.194202050428,0,0.01,0.01,0
87,blue,1086.4248697713238,-5736.2669204307085,0,0.01,0.01,0
88,blue,1130.755698224415,-6029.745502394129,0,0.01,0.01,0
89,blue,1254.9694722457389,-6301.181726617809,0,0.01,0.01,0
90,blue,1402.1908038691734,-6561.2574143816855,0,0.01,0.01,0
91,blue,1539.0076735309847,-6826.835514801943,0,0.01,0.01,0
92,blue,1635.0314188000211,-7109.3173599460515,0,0.01,0.01,0
93,blue,1659.6659373715895,-7406.230584223039,0,0.01,0.01,0
94,blue,1609.610353596311,-7700.192880131277,0,0.01,0.01,0
95,blue,1499.3020212250783,-7977.427834953505,0,0.01,0.01,0
96,blue,1338.1371295346369,-8228.576776538555,0,0.01,0.01,0
97,blue,1131.4664912536955,-8443.709075890585,0,0.01,0.01,0
98,blue,882.3464427995361,-8607.423322277504,0,0.01,0.01,0
99,blue,598.9443806469467,-8699.262484260054,0,0.01,0.01,0
100,blue,301.2115459991179,-8714.222851610437,0,0.01,0.01,0
101,blue,7.346612145194342,-8662.717820447757,0,0.01,0.01,0
102,blue,-272.45351730367275,-8558.698500227183,0,0.01,0.01,0
103,blue,-533.4705497214984,-8413.649353571791,0,0.01,0.01,0
104,blue,-773.0325794425382,-8235.303264705932,0,0.01,0.01,0
105,blue,-988.9669855586092,-8028.962007637655,0,0.01,0.01,0
106,blue,-1178.2108227007698,-7797.903539087977,0,0.01,0.01,0
107,blue,-1335.8656157179298,-7544.283130694438,0,0.01,0.01,0
108,blue,-1455.3658988582497,-7270.687139638396,0,0.01,0.01,0
109,blue,-1534.330601108718,-6982.615946298882,0,0.01,0.01,0
110,blue,-1596.1101756330947,-6690.216729882424,0,0.01,0.01,0
111,blue,-1690.5428017109828,-6407.700720104524,0,0.01,0.01,0
112,blue,-1900.9851572216803,-6201.1975833979905,0,0.01,0.01,0
113,blue,-2182.000812240925,-6103.0237955192615,0,0.01,0.01,0
114,blue,-2478.5495542246226,-6068.390033338041,0,0.01,0.01,0
115,blue,-2777.3173525717525,-6068.054143504954,0,0.01,0.01,0
116,blue,-3075.5095409122646,-6087.530023013917,0,0.01,0.01,0
117,blue,-3372.736059440889,-6118.628486702402,0,0.01,0.01,0
118,blue,-3669.264065605627,-6155.869829439555,0,0.01,0.01,0
119,blue,-3965.5563122712974,-6194.959543746737,0,0.01,0.01,0
120,blue,-4262.138252769304,-6231.763648497996,0,0.01,0.01,0
121,blue,-4559.574501177528,-6260.61137298868,0,0.01,0.01,0
122,blue,-4857.974960507842,-6256.905176970918,0,0.01,0.01,0
123,blue,-5142.7344331671575,-6172.195810179757,0,0.01,0.01,0
124,blue,-5367.234237006046,-5978.573910930557,0,0.01,0.01,0
125,blue,-5506.251373457519,-5715.536807390231,0,0.01,0.01,0
126,blue,-5555.182025039496,-5422.155384680301,0,0.01,0.01,0
127,blue,-5491.543452043892,-5132.335971318447,0,0.01,0.01,0
128,blue,-5471.596240877261,-4838.012876137271,0,0.01,0.01,0
129,blue,-5583.994267050959,-4562.548067944383,0,0.01,0.01,0
130,blue,-5754.366485369306,-4317.298372874138,0,0.01,0.01,0
131,blue,-5945.956292414666,-4087.9702539981536,0,0.01,0.01,0
132,blue,-6142.595642318635,-3862.9151443037726,0,0.01,0.01,0
133,blue,-6333.563561643691,-3633.0630651357665,0,0.01,0.01,0
134,blue,-6508.132636804909,-3390.6255399392394,0,0.01,0.01,0
135,blue,-6652.383366367727,-3129.2070960292676,0,0.01,0.01,0
136,yellow,-6455.22404661866,-2780.315669894814,0,0.01,0.01,0
137,yellow,-6476.3448400200505,-2483.865954154247,0,0.01,0.01,0
138,yellow,-6425.173524848634,-2190.7498309904936,0,0.01,0.01,0
139,yellow,-6318.150220664372,-1912.8984898491083,0,0.01,0.01,0
140,yellow,-6166.282738709748,-1656.6968154883916,0,0.01,0.01,0
141,yellow,-5976.503840583624,-1427.152196286975,0,0.01,0.01,0
142,yellow,-5752.539934073326,-1230.8853585973766,0,0.01,0.01,0
143,yellow,-5497.146860314683,-1077.973455933275,0,0.01,0.01,0
144,yellow,-5215.155146721172,-983.3961943899169,0,0.01,0.01,0
145,yellow,-4918.556609622717,-965.3712320804061,0,0.01,0.01,0
146,yellow,-4624.145578740865,-1011.3080794393774,0,0.01,0.01,0
147,yellow,-4330.434488053366,-1062.0073737893065,0,0.01,0.01,0
148,yellow,-4033.774996896976,-1053.5755357746402,0,0.01,0.01,0
149,yellow,-3771.9578862704366,-918.4222911051975,0,0.01,0.01,0
150,yellow,-3594.935562809471,-680.6120585248273,0,0.01,0.01,0
151,yellow,-3498.364584619239,-399.5223511886593,0,0.01,0.01,0
152,yellow,-3483.414935055234,-102.85191600800943,0,0.01,0.01,0
153,yellow,-3553.5130688251143,186.000760669301,0,0.01,0.01,0
154,yellow,-3687.871325170234,451.6686009616045,0,0.01,0.01,0
155,yellow,-3859.6710015525914,695.1591075653681,0,0.01,0.01,0
156,yellow,-4048.9281090594077,925.5063863660603,0,0.01,0.01,0
157,yellow,-4239.7038477411525,1154.610486512722,0,0.01,0.01,0
158,yellow,-4410.50363041013,1398.630460927912,0,0.01,0.01,0
159,yellow,-4501.626629431004,1679.1664143506664,0,0.01,0.01,0
160,yellow,-4421.922781061062,1963.652529566808,0,0.01,0.01,0
161,yellow,-4268.361569874737,2218.960004769824,0,0.01,0.01,0
162,yellow,-4097.186696497586,2463.0631617377653,0,0.01,0.01,0
163,yellow,-3928.225556537336,2708.696415651272,0,0.01,0.01,0
164,yellow,-3764.9466570407626,2958.1568650358504,0,0.01,0.01,0
165,yellow,-3600.1554311717427,3206.6140258670325,0,0.01,0.01,0
166,yellow,-3424.249571586569,3447.2554137406673,0,0.01,0.01,0
167,yellow,-3220.8494091717566,3664.648771541684,0,0.01,0.01,0
168,yellow,-2958.839865859582,3797.390958108306,0,0.01,0.01,0
169,yellow,-2671.8303627977675,3734.0171304950054,0,0.01,0.01,0
170,yellow,-2427.494663856041,3564.5581493159752,0,0.01,0.01,0
171,yellow,-2219.7436826680473,3351.0913835114793,0,0.01,0.01,0
172,yellow,-2040.129756097177,3113.2986648240176,0,0.01,0.01,0
173,yellow,-1884.4164898319605,2859.160601603215,0,0.01,0.01,0
174,yellow,-1750.7165474682197,2592.7688440105635,0,0.01,0.01,0
175,yellow,-1639.0900939693552,2316.3998789297675,0,0.01,0.01,0
176,yellow,-1551.2166261968289,2031.6018675756482,0,0.01,0.01,0
177,yellow,-1490.5379017539076,1739.8236688206534,0,0.01,0.01,0
178,yellow,-1455.8768585181283,1443.7628461635704,0,0.01,0.01,0
179,yellow,-1436.003946240588,1146.2897763904411,0,0.01,0.01,0
180,yellow,-1416.2448525104949,848.81145802267,0,0.01,0.01,0
181,yellow,-1374.3116043844025,553.8415638712181,0,0.01,0.01,0
182,yellow,-1271.6090497757748,275.2273964281997,0,0.01,0.01,0
183,yellow,-1070.0169943954222,58.98794332576074,0,0.01,0.01,0
184,yellow,-800.3626363638034,-65.28962420272961,0,0.01,0.01,0
185,yellow,-508.2616438282187,-123.2505025170731,0,0.01,0.01,0
186,yellow,-211.02570278414277,-145.39925153131534,0,0.01,0.01,0
187,yellow,87.06111110565331,-150.46545647779652,0,0.01,0.01,0
188,yellow,385.2060378075464,-149.66867525935328,0,0.01,0.01,0
189,yellow,683.3447416603661,-151.02451167540423,0,0.01,0.01,0
190,yellow,981.2790104513808,-161.62686214285102,0,0.01,0.01,0
191,yellow,1278.1113839338914,-188.8993650137472,0,0.01,0.01,0
192,yellow,1571.6028697004858,-240.7458809275866,0,0.01,0.01,0
193,yellow,1858.6131895884207,-320.9633220944525,0,0.01,0.01,0
194,yellow,2134.994905521431,-432.3094224984537,0,0.01,0.01,0
195,yellow,2394.632826081018,-578.368145980194,0,0.01,0.01,0
196,yellow,2628.3680222394864,-762.8729278390317,0,0.01,0.01,0
197,yellow,2823.589188376424,-987.5260701866282,0,0.01,0.01,0
198,yellow,2965.2646641900633,-1249.1104188216696,0,0.01,0.01,0
199,yellow,3042.924478655145,-1536.2710803797333,0,0.01,0.01,0
200,yellow,3058.7587001178163,-1833.542170977134,0,0.01,0.01,0
201,yellow,3022.3380740941125,-2129.1019362544753,0,0.01,0.01,0
202,yellow,2936.4550202834025,-2414.20862918126,0,0.01,0.01,0
203,yellow,2797.9164197246846,-2677.558223194807,0,0.01,0.01,0
204,yellow,2598.3664692700854,-2897.5619542999098,0,0.01,0.01,0
205,yellow,2335.5905754630003,-3033.9616573982626,0,0.01,0.01,0
206,yellow,2041.4183908830764,-3078.7262098327433,0,0.01,0.01,0
207,yellow,1743.3994843359258,-3085.9875192890286,0,0.01,0.01,0
208,yellow,1445.4256938921403,-3094.546326271762,0,0.01,0.01,0
209,yellow,1151.2381982738502,-3139.893921670003,0,0.01,0.01,0
210,yellow,881.4373485307171,-3262.92477039795,0,0.01,0.01,0
211,yellow,678.9454656799805,-3479.1559649392825,0,0.01,0.01,0
212,yellow,555.67644403977,-3749.619719502098,0,0.01,0.01,0
213,yellow,502.15646370752154,-4042.221128674517,0,0.01,0.01,0
214,yellow,516.9203722240652,-4339.392261761492,0,0.01,0.01,0
215,yellow,584.6352184829243,-4629.499787193731,0,0.01,0.01,0
216,yellow,677.5327432136223,-4912.783036062713,0,0.01,0.01,0
217,yellow,764.4547337323161,-5197.881252216989,0,0.01,0.01,0
218,yellow,804.3206933399517,-5492.563041169506,0,0.01,0.01,0
219,yellow,785.0739637663835,-5789.899276416658,0,0.01,0.01,0
220,yellow,832.7474291735555,-6083.160047415905,0,0.01,0.01,0
221,yellow,946.3402386059528,-6358.412159853753,0,0.01,0.01,0
222,yellow,1090.087301583506,-6619.570883780413,0,0.01,0.01,0
223,yellow,1233.0510963521392,-6881.146187890565,0,0.01,0.01,0
224,yellow,1338.5542157651187,-7159.326622814367,0,0.01,0.01,0
225,yellow,1354.4617420072384,-7455.367992156496,0,0.01,0.01,0
226,yellow,1277.7039221795449,-7742.522458828789,0,0.01,0.01,0
227,yellow,1132.9652743938652,-8002.404262556773,0,0.01,0.01,0
228,yellow,930.7790949224028,-8220.401567791785,0,0.01,0.01,0
229,yellow,674.518187740314,-8369.766663337989,0,0.01,0.01,0
230,yellow,381.78310244769307,-8417.332095473215,0,0.01,0.01,0
231,yellow,87.71000687353308,-8373.677125231648,0,0.01,0.01,0
232,yellow,-189.63529998442255,-8265.567268791563,0,0.01,0.01,0
233,yellow,-444.4221288323689,-8111.325168912688,0,0.01,0.01,0
234,yellow,-673.8762606589148,-7921.340913560051,0,0.01,0.01,0
235,yellow,-874.9669578278472,-7701.553148040527,0,0.01,0.01,0
236,yellow,-1042.5202030336152,-7455.287706826519,0,0.01,0.01,0
237,yellow,-1167.4105921859577,-7185.005829927573,0,0.01,0.01,0
238,yellow,-1245.8610736130524,-6897.580004764497,0,0.01,0.01,0
239,yellow,-1307.5996623733615,-6605.902231184602,0,0.01,0.01,0
240,yellow,-1397.9167734662199,-6322.286840875277,0,0.01,0.01,0
241,yellow,-1567.1047644519049,-6078.8648468282445,0,0.01,0.01,0
242,yellow,-1811.1253677404306,-5909.955415435088,0,0.01,0.01,0
243,yellow,-2093.1213889736837,-5815.170907433961,0,0.01,0.01,0
244,yellow,-2388.065386081152,-5773.393675196691,0,0.01,0.01,0
245,yellow,-2686.0048421985753,-5765.538944722895,0,0.01,0.01,0
246,yellow,-2983.797923288013,-5779.172220731781,0,0.01,0.01,0
247,yellow,-3280.6895872428922,-5806.325955720988,0,0.01,0.01,0
248,yellow,-3576.7590503112815,-5841.41743347992,0,0.01,0.01,0
249,yellow,-3872.3846760724145,-5880.103150763006,0,0.01,0.01,0
250,yellow,-4168.065656063629,-5918.359147427124,0,0.01,0.01,0
251,yellow,-4464.333332132831,-5951.704993108468,0,0.01,0.01,0
252,yellow,-4761.94953521356,-5964.115126146893,0,0.01,0.01,0
253,yellow,-5043.886244542273,-5881.08466916922,0,0.01,0.01,0
254,yellow,-5214.357801458984,-5641.306359231084,0,0.01,0.01,0
255,yellow,-5247.683772432376,-5348.721273752405,0,0.01,0.01,0
256,yellow,-5167.250706786365,-5062.466878991978,0,0.01,0.01,0
257,yellow,-5180.112058906194,-4766.162842355081,0,0.01,0.01,0
258,yellow,-5283.158218615533,-4487.30252346926,0,0.01,0.01,0
259,yellow,-5440.888211859064,-4234.639942866103,0,0.01,0.01,0
260,yellow,-5625.608388775994,-4000.700661646846,0,0.01,0.01,0
261,yellow,-5820.84821899493,-3775.3798365572793,0,0.01,0.01,0
262,yellow,-6015.2995821217,-3549.3833919426506,0,0.01,0.01,0
263,yellow,-6197.951340531201,-3313.832307104249,0,0.01,0.01,0
264,yellow,-6353.173378430723,-3059.6097276388846,0,0.01,0.01,0
265,big_orange,470,220,0,0.01,0.01,0
266,big_orange,470,-220,0,0.01,0.01,0
267,big_orange,730,220,0,0.01,0.01,0
268,big_orange,730,-220,0,0.01,0.01,0
