ID,color,x,y,z,ScaleX,ScaleY,ScaleZ
57,blue,7144.942058749995,1910.4197904183877,0,0.01,0.01,0
58,blue,7441.187758212274,1866.552533989342,0,0.01,0.01,0
59,blue,7733.579443476768,1802.225268933003,0,0.01,0.01,0
60,blue,8014.940086592289,1700.6248443960103,0,0.01,0.01,0
61,blue,8267.63563246836,1541.5105719635847,0,0.01,0.01,0
62,blue,8460.735956016459,1314.3356540340733,0,0.01,0.01,0
63,blue,8583.59486633923,1041.909097947243,0,0.01,0.01,0
64,blue,8657.265989544308,751.8194834115633,0,0.01,0.01,0
65,blue,8703.986076536634,456.0285018086759,0,0.01,0.01,0
66,blue,8740.847772240864,158.80422975197064,0,0.01,0.01,0
67,blue,8783.340636913106,-137.63857622326725,0,0.01,0.01,0
68,blue,8851.836882418229,-428.9520671695712,0,0.01,0.01,0
69,blue,8985.56092726872,-695.083957777203,0,0.01,0.01,0
70,blue,9225.021216016921,-870.0227934203099,0,0.01,0.01,0
71,blue,9511.805422110401,-954.0686098135538,0,0.01,0.01,0
72,blue,9808.838120185303,-991.3095772941858,0,0.01,0.01,0
73,blue,10107.94775685475,-1006.0317621586407,0,0.01,0.01,0
74,blue,10407.395795672388,-1011.6184837219066,0,0.01,0.01,0
75,blue,10706.836327652924,-1017.555014031602,0,0.01,0.01,0
76,blue,11005.936054753576,-1032.559681564213,0,0.01,0.01,0
77,blue,11303.380072715941,-1066.8172427973375,0,0.01,0.01,0
78,blue,11595.01656986916,-1133.8796566976896,0,0.01,0.01,0
79,blue,11869.809133489322,-1251.480835456266,0,0.01,0.01,0
80,blue,12104.686142576555,-1435.528338672384,0,0.01,0.01,0
81,blue,12272.222958049366,-1682.384486320798,0,0.01,0.01,0
82,blue,12374.184294974328,-1963.4935247273859,0,0.01,0.01,0
83,blue,12429.844848425137,-2257.5313969045496,0,0.01,0.01,0
84,blue,12446.203875785955,-2556.3891964596337,0,0.01,0.01,0
85,blue,12426.674627917908,-2855.092265852204,0,0.01,0.01,0
86,blue,12374.509249858196,-3149.8757889200633,0,0.01,0.01,0
87,blue,12292.52059081149,-3437.8061895806295,0,0.01,0.01,0
88,blue,12182.812556219404,-3716.363718867746,0,0.01,0.01,0
89,blue,12046.82917277282,-3983.084054194539,0,0.01,0.01,0
90,blue,11885.417741730347,-4235.22359566846,0,0.01,0.01,0
91,blue,11699.009880932555,-4469.467615074754,0,0.01,0.01,0
92,blue,11487.876959369052,-4681.656738810412,0,0.01,0.01,0
93,blue,11252.39334573136,-4866.383432627353,0,0.01,0.01,0
94,blue,10993.759660969326,-5016.877088912492,0,0.01,0.01,0
95,blue,10715.64493048357,-5127.280750755287,0,0.01,0.01,0
96,blue,10424.795785758939,-5197.828254744255,0,0.01,0.01,0
97,blue,10127.443885447186,-5232.275080961936,0,0.01,0.01,0
98,blue,9828.074676329894,-5235.776541075242,0,0.01,0.01,0
99,blue,9529.488777362394,-5213.366523465965,0,0.01,0.01,0
100,blue,9233.225030057753,-5169.802269675425,0,0.01,0.01,0
101,blue,8939.992626069856,-5109.011608974935,0,0.01,0.01,0
102,blue,8649.99768686294,-5034.239571775646,0,0.01,0.01,0
103,blue,8363.089543089996,-4948.352632287688,0,0.01,0.01,0
104,blue,8078.890546879593,-4853.865582536805,0,0.01,0.01,0
105,blue,7796.687121396772,-4753.5600589947935,0,0.01,0.01,0
106,blue,7515.48848653178,-4650.463108660136,0,0.01,0.01,0
107,blue,7234.116207525244,-4547.84257585585,0,0.01,0.01,0
108,blue,6951.343850101479,-4449.15881905528,0,0.01,0.01,0
109,blue,6666.073906057414,-4357.971454761508,0,0.01,0.01,0
110,blue,6378.064817748948,-4275.836809520234,0,0.01,0.01,0
111,blue,6087.990352786293,-4201.308658585346,0,0.01,0.01,0
112,blue,5796.448310048473,-4132.732616172226,0,0.01,0.01,0
113,blue,5503.921453084644,-4068.4773443459035,0,0.01,0.01,0
114,blue,5210.808221029376,-4006.946002369733,0,0.01,0.01,0
115,blue,4917.452456026274,-3946.5788888339675,0,0.01,0.01,0
116,blue,4624.171347419555,-3885.85090365587,0,0.01,0.01,0
117,blue,4331.281478396515,-3823.2671111154405,0,0.01,0.01,0
118,blue,4039.12323759269,-3757.35877662097,0,0.01,0.01,0
119,yellow,3821.9552766196516,-3395.9201338557777,0,0.01,0.01,0
120,yellow,3534.3375029298727,-3315.442632250252,0,0.01,0.01,0
121,yellow,3257.6352864134933,-3203.752557056727,0,0.01,0.01,0
122,yellow,3001.0085219441903,-3051.1758909738264,0,0.01,0.01,0
123,yellow,2754.5027276972805,-2882.472583111625,0,0.01,0.01,0
124,yellow,2508.5622242327945,-2712.9380848305545,0,0.01,0.01,0
125,yellow,2255.7577938618238,-2553.910103808384,0,0.01,0.01,0
126,yellow,1989.594283175537,-2418.696104872845,0,0.01,0.01,0
127,yellow,1706.5293167926804,-2324.5694398535547,0,0.01,0.01,0
128,yellow,1410.357429876158,-2290.634160086684,0,0.01,0.01,0
129,yellow,1112.0927008293172,-2304.8753504656534,0,0.01,0.01,0
130,yellow,814.074949803021,-2324.7041669081354,0,0.01,0.01,0
131,yellow,515.9605563737259,-2310.9351643658742,0,0.01,0.01,0
132,yellow,222.59761217423488,-2255.7559800276963,0,0.01,0.01,0
133,yellow,-61.79515214811744,-2164.9573517321655,0,0.01,0.01,0
134,yellow,-333.30208335690514,-2040.8495437416932,0,0.01,0.01,0
135,yellow,-586.6314768225272,-1883.0054512113848,0,0.01,0.01,0
136,yellow,-813.2328974757954,-1688.9068922533652,0,0.01,0.01,0
137,yellow,-998.0064120831237,-1454.9856561415681,0,0.01,0.01,0
138,yellow,-1116.2141294379453,-1181.8884576872379,0,0.01,0.01,0
139,yellow,-1139.9801822540662,-885.611645267727,0,0.01,0.01,0
140,yellow,-1069.318508520669,-596.5301352428156,0,0.01,0.01,0
141,yellow,-902.3164883346808,-352.01728973450344,0,0.01,0.01,0
142,yellow,-639.7661429721907,-214.73439074702867,0,0.01,0.01,0
143,yellow,-345.97185454877956,-163.46211591907718,0,0.01,0.01,0
144,yellow,-47.61586574078862,-150.3965477789862,0,0.01,0.01,0
145,yellow,251.0966429996671,-150.7296049367298,0,0.01,0.01,0
146,yellow,549.809315082311,-150.68047916302731,0,0.01,0.01,0
147,yellow,848.4071492397518,-142.7379748372104,0,0.01,0.01,0
148,yellow,1146.4662758916973,-123.32176014091516,0,0.01,0.01,0
149,yellow,1443.0388068643808,-88.02388659001252,0,0.01,0.01,0
150,yellow,1735.9880668528597,-30.167607379578953,0,0.01,0.01,0
151,yellow,2020.1786291440776,61.0013507718179,0,0.01,0.01,0
152,yellow,2282.350747103385,202.7178836434686,0,0.01,0.01,0
153,yellow,2490.86868688767,414.2957400957471,0,0.01,0.01,0
154,yellow,2598.40104769919,690.5189971359221,0,0.01,0.01,0
155,yellow,2597.9504627518922,988.3709986487033,0,0.01,0.01,0
156,yellow,2582.1261854996083,1286.1852584243265,0,0.01,0.01,0
157,yellow,2710.63524430308,1549.2904778218688,0,0.01,0.01,0
158,yellow,2954.5941853440895,1719.2850606070037,0,0.01,0.01,0
159,yellow,3232.426755133818,1828.0701201012378,0,0.01,0.01,0
160,yellow,3522.215470546668,1900.020003986232,0,0.01,0.01,0
161,yellow,3817.182500474185,1946.7800123163684,0,0.01,0.01,0
162,yellow,4114.594881967772,1974.1784443907093,0,0.01,0.01,0
163,yellow,4413.110853300021,1983.7833443463567,0,0.01,0.01,0
164,yellow,4711.658288253113,1975.1649874641685,0,0.01,0.01,0
165,yellow,5009.211954249496,1949.2509593151283,0,0.01,0.01,0
166,yellow,5305.161066243365,1908.8485595915045,0,0.01,0.01,0
167,yellow,5599.553521277658,1858.2539724637456,0,0.01,0.01,0
168,yellow,5893.051974781803,1802.6661454926498,0,0.01,0.01,0
169,yellow,6186.582923501365,1747.2508956040017,0,0.01,0.01,0
170,yellow,6480.95243895643,1696.5094459760678,0,0.01,0.01,0
171,yellow,6776.591261999005,1653.8232102971392,0,0.01,0.01,0
172,yellow,7073.048550682001,1617.153625418338,0,0.01,0.01,0
173,yellow,7368.699812618334,1574.631500968772,0,0.01,0.01,0
174,yellow,7660.459059326469,1511.1815455682618,0,0.01,0.01,0
175,yellow,7938.4385375602205,1403.4876171703331,0,0.01,0.01,0
176,yellow,8166.615668091099,1214.443881027134,0,0.01,0.01,0
177,yellow,8298.671558855978,947.967745512446,0,0.01,0.01,0
178,yellow,8369.621957565678,658.0486824537132,0,0.01,0.01,0
179,yellow,8413.562363013652,362.6173964705558,0,0.01,0.01,0
180,yellow,8450.17869630845,66.15367891349138,0,0.01,0.01,0
181,yellow,8494.964443345612,-229.14734239866164,0,0.01,0.01,0
182,yellow,8565.718041767237,-519.1519083051887,0,0.01,0.01,0
183,yellow,8687.18098147568,-791.2593446513654,0,0.01,0.01,0
184,yellow,8883.871175123953,-1013.9837066422047,0,0.01,0.01,0
185,yellow,9142.798221596604,-1160.8315940275177,0,0.01,0.01,0
186,yellow,9429.357335900266,-1243.6795871713457,0,0.01,0.01,0
187,yellow,9725.025038172585,-1285.2710590248848,0,0.01,0.01,0
188,yellow,10023.148006912596,-1303.4732020251838,0,0.01,0.01,0
189,yellow,10321.779062830561,-1310.397406354214,0,0.01,0.01,0
190,yellow,10620.45351999418,-1315.3832464558561,0,0.01,0.01,0
191,yellow,10918.91556958241,-1327.2456966325194,0,0.01,0.01,0
192,yellow,11216.071076975175,-1356.8874637785457,0,0.01,0.01,0
193,yellow,11507.538095395164,-1420.8444526598528,0,0.01,0.01,0
194,yellow,11776.871608863808,-1547.3543650184197,0,0.01,0.01,0
195,yellow,11977.088964149434,-1765.4781708432793,0,0.01,0.01,0
196,yellow,12084.90936500376,-2043.156803242745,0,0.01,0.01,0
197,yellow,12136.656705518863,-2337.029621772177,0,0.01,0.01,0
198,yellow,12144.090048393005,-2635.4048621021166,0,0.01,0.01,0
199,yellow,12112.275291071623,-2932.2249656797894,0,0.01,0.01,0
200,yellow,12045.587424648864,-3223.2372777783157,0,0.01,0.01,0
201,yellow,11947.16029094062,-3505.118785036524,0,0.01,0.01,0
202,yellow,11819.344115267055,-3774.950999379682,0,0.01,0.01,0
203,yellow,11663.295251559997,-4029.4917437902227,0,0.01,0.01,0
204,yellow,11479.516461194908,-4264.763817682809,0,0.01,0.01,0
205,yellow,11268.07379632523,-4475.460049892885,0,0.01,0.01,0
206,yellow,11029.087380371715,-4654.1852241229735,0,0.01,0.01,0
207,yellow,10764.058897822182,-4791.150140021999,0,0.01,0.01,0
208,yellow,10479.456637593694,-4880.7908618866495,0,0.01,0.01,0
209,yellow,10184.595460717002,-4927.154202575973,0,0.01,0.01,0
210,yellow,9886.198686963982,-4937.190703679124,0,0.01,0.01,0
211,yellow,9588.194956951853,-4918.012584035719,0,0.01,0.01,0
212,yellow,9292.55962710341,-4875.647897730512,0,0.01,0.01,0
213,yellow,9000.113619340396,-4814.954029642328,0,0.01,0.01,0
214,yellow,8711.036289723263,-4739.777468767574,0,0.01,0.01,0
215,yellow,8425.143146494675,-4653.244284619861,0,0.01,0.01,0
216,yellow,8141.959345627227,-4558.196498316289,0,0.01,0.01,0
217,yellow,7860.690738788162,-4457.606711227723,0,0.01,0.01,0
218,yellow,7580.278873497969,-4354.645619654255,0,0.01,0.01,0
219,yellow,7299.5304136866025,-4252.6088107971755,0,0.01,0.01,0
220,yellow,7017.265448932363,-4154.859302644805,0,0.01,0.01,0
221,yellow,6732.496347877625,-4064.6876601842905,0,0.01,0.01,0
222,yellow,6445.117579202573,-3983.205653399817,0,0.01,0.01,0
223,yellow,6155.7606530135445,-3909.0400377585725,0,0.01,0.01,0
224,yellow,5864.980242063749,-3840.6561452932197,0,0.01,0.01,0
225,yellow,5573.232118693947,-3776.5170960718324,0,0.01,0.01,0
226,yellow,5280.898723338651,-3715.0946720415945,0,0.01,0.01,0
227,yellow,4988.315202402211,-3654.8722959071183,0,0.01,0.01,0
228,yellow,4695.795099452687,-3594.3432953751567,0,0.01,0.01,0
229,yellow,4403.655642180675,-3532.0068314109676,0,0.01,0.01,0
230,yellow,4112.2426648454275,-3466.3645273909096,0,0.01,0.01,0
231,big_orange,470,220,0,0.01,0.01,0
232,big_orange,470,-220,0,0.01,0.01,0
233,big_orange,730,220,0,0.01,0.01,0
234,big_orange,730,-220,0,0.01,0.01,0
